date,produto_cat,uf_cat,vendas,faturamento
2021-11-01,100,3,15,10905.0
2022-01-24,100,3,8,6624.0
2022-04-04,100,3,10,8280.0
2022-04-11,100,3,1,872.0
2022-05-02,100,3,10,8280.0
2022-09-12,100,3,2,1706.0
2022-01-10,100,4,1,1130.31
2024-05-27,100,5,1,816.0
2020-06-22,100,6,2,1409.34
2020-07-20,100,6,1,639.52
2020-08-17,100,6,1,711.18
2020-08-24,100,6,2,1409.34
2020-08-31,100,6,1,711.18
2020-09-14,100,6,1,668.84
2020-09-21,100,6,3,2091.21
2020-09-28,100,6,1,668.84
2020-10-19,100,6,1,655.0
2020-11-09,100,6,2,1337.68
2020-11-16,100,6,3,1965.0
2020-11-30,100,6,1,729.0
2021-02-22,100,6,2,1587.85
2021-04-05,100,6,1,793.92
2021-05-10,100,6,2,1340.0
2021-05-17,100,6,2,1569.23
2021-06-14,100,6,1,793.92
2021-06-21,100,6,2,1587.85
2021-07-12,100,6,2,1492.0
2021-08-02,100,6,1,801.59
2021-08-30,100,6,3,2158.92
2021-09-06,100,6,2,1633.84
2021-11-08,100,6,3,2421.0
2021-12-13,100,6,2,1533.3
2022-02-21,100,6,3,2761.7599999999998
2022-04-11,100,6,7,6269.8
2022-05-09,100,6,3,2616.0
2022-09-12,100,6,2,1909.8
2022-11-07,100,6,1,954.9
2023-01-30,100,6,10,8720.0
2023-02-06,100,6,2,1986.97
2023-05-01,100,6,1,874.7
2023-07-24,100,6,2,1944.98
2024-01-08,100,6,1,895.0
2024-02-05,100,6,2,1744.0
2024-04-15,100,6,4,3488.0
2024-09-16,100,6,1,799.0
2021-04-26,101,2,3,1980.0
2021-09-20,101,2,2,1500.0
2021-10-25,101,2,5,3375.0
2021-11-08,101,2,1,697.0
2022-06-13,101,2,4,3280.0
2023-05-15,101,2,1,850.0
2023-06-12,101,2,1,850.0
2023-07-10,101,2,1,860.0
2024-01-15,101,2,2,1520.0
2024-02-12,101,2,1,760.0
2024-04-08,101,2,1,760.0
2024-09-02,101,2,2,1540.0
2020-01-27,101,3,18,8802.0
2020-02-17,101,3,4,1956.0
2020-03-02,101,3,11,5475.0
2020-03-09,101,3,22,11286.0
2020-03-30,101,3,14,7182.0
2020-05-25,101,3,51,24939.0
2020-06-29,101,3,10,5380.0
2020-07-13,101,3,28,15064.0
2020-07-27,101,3,40,21520.0
2020-08-03,101,3,20,10760.0
2020-08-17,101,3,20,10760.0
2020-09-14,101,3,5,2690.0
2020-10-05,101,3,4,2152.0
2020-10-19,101,3,8,4304.0
2020-11-02,101,3,16,8608.0
2021-01-18,101,3,54,29052.0
2021-03-01,101,3,20,11900.0
2021-03-29,101,3,4,2380.0
2021-05-24,101,3,42,24990.0
2021-06-07,101,3,44,26180.0
2021-08-09,101,3,10,7865.89
2021-08-16,101,3,14,8878.0
2021-09-13,101,3,4,2380.0
2021-09-20,101,3,1,790.0
2021-11-22,101,3,3,1875.0
2022-01-03,101,3,2,1370.0
2022-03-28,101,3,32,23406.0
2022-05-16,101,3,3,2175.0
2022-07-04,101,3,1,828.0
2022-09-05,101,3,2,1706.0
2023-09-11,101,3,1,865.0
2023-11-06,101,3,4,3491.34
2024-05-06,101,3,4,3220.0
2024-10-07,101,3,2,1598.0
2024-11-04,101,3,2,1598.0
2020-09-21,101,5,1,649.0
2020-11-02,101,5,1,865.91
2024-06-17,101,5,2,1598.0
2020-01-27,101,6,5,2900.0
2020-03-30,101,6,4,2452.0699999999997
2020-05-11,101,6,1,635.18
2020-05-25,101,6,1,580.0
2020-06-01,101,6,3,1740.0
2020-06-22,101,6,2,1262.0
2020-06-29,101,6,2,1262.0
2020-08-03,101,6,6,3786.0
2020-08-24,101,6,5,3155.0
2020-09-07,101,6,3,1893.0
2020-09-14,101,6,5,3192.84
2020-09-21,101,6,3,1930.8400000000001
2020-10-19,101,6,3,1937.0
2020-10-26,101,6,2,1262.0
2020-11-02,101,6,3,1893.0
2020-11-16,101,6,3,1893.0
2020-11-30,101,6,2,1262.0
2021-03-22,101,6,3,2196.0
2021-03-29,101,6,8,5584.0
2021-05-24,101,6,4,2928.0
2021-05-31,101,6,3,2404.77
2021-06-28,101,6,6,4392.0
2021-07-12,101,6,1,732.0
2021-07-26,101,6,4,2928.0
2021-08-02,101,6,2,1603.18
2021-08-23,101,6,4,3460.42
2021-08-30,101,6,8,6920.83
2021-09-27,101,6,13,10570.42
2021-10-11,101,6,3,2370.0
2021-10-25,101,6,6,4861.55
2021-11-08,101,6,5,3985.0
2022-03-28,101,6,5,4435.03
2022-04-25,101,6,3,2490.0
2022-05-02,101,6,20,15800.0
2022-05-09,101,6,9,7917.34
2022-05-16,101,6,3,2370.0
2022-05-23,101,6,1,790.0
2022-06-06,101,6,3,2370.0
2022-06-13,101,6,1,790.0
2022-07-25,101,6,3,2808.85
2023-01-30,101,6,4,3760.0
2023-04-03,101,6,6,5574.16
2023-05-15,101,6,1,855.0
2023-05-22,101,6,1,855.0
2023-05-29,101,6,20,17060.0
2023-06-12,101,6,2,1710.0
2023-06-26,101,6,6,5130.0
2023-07-24,101,6,4,3420.0
2023-08-28,101,6,4,3831.5
2023-09-04,101,6,1,940.0
2023-09-18,101,6,2,1710.0
2023-09-25,101,6,3,2820.0
2023-10-02,101,6,3,2565.0
2023-10-09,101,6,1,855.0
2023-11-06,101,6,3,2820.0
2023-11-27,101,6,2,1796.0
2023-12-11,101,6,1,855.0
2024-01-01,101,6,7,5985.0
2024-01-15,101,6,2,1880.0
2024-02-05,101,6,4,3675.0
2024-03-04,101,6,2,1880.0
2024-03-25,101,6,2,1710.0
2024-04-15,101,6,3,2565.0
2024-04-29,101,6,1,885.0
2024-05-13,101,6,3,2655.0
2024-06-03,101,6,2,1880.0
2024-06-24,101,6,3,2655.0
2024-07-15,101,6,2,1880.0
2024-07-29,101,6,5,4425.0
2024-08-05,101,6,6,5310.0
2024-08-19,101,6,4,3650.0
2024-09-09,101,6,2,1770.0
2024-10-07,101,6,2,1770.0
2024-10-14,101,6,2,1880.0
2024-11-11,101,6,1,898.0
2024-11-18,101,6,1,929.03
2024-11-25,101,6,7,6195.0
2021-06-14,102,2,1,710.0
2021-06-28,102,2,4,2840.0
2021-08-23,102,2,1,740.0
2021-08-30,102,2,2,1480.0
2021-11-08,102,2,4,2788.0
2021-11-29,102,2,3,2043.0
2022-04-11,102,2,1,780.0
2022-06-20,102,2,1,860.0
2023-03-27,102,2,1,870.0
2023-07-10,102,2,1,860.0
2023-07-24,102,2,2,1720.0
2023-09-18,102,2,2,1720.0
2023-10-30,102,2,1,860.0
2023-12-04,102,2,2,1720.0
2024-01-29,102,2,1,780.0
2024-02-12,102,2,1,790.0
2020-01-06,102,3,1,550.0
2020-02-10,102,3,1,550.0
2020-03-02,102,3,2,1100.0
2020-03-30,102,3,5,2925.0
2020-05-04,102,3,5,3490.11
2020-05-25,102,3,2,1135.0
2020-06-15,102,3,3,2320.11
2020-06-29,102,3,2,1170.0
2020-08-24,102,3,1,655.0
2020-09-21,102,3,3,2597.73
2020-10-12,102,3,4,2620.0
2020-11-30,102,3,2,1310.0
2021-02-22,102,3,4,2808.0
2021-03-01,102,3,9,5895.0
2021-04-26,102,3,2,1310.0
2021-09-20,102,3,2,1596.0
2021-10-25,102,3,7,5320.0
2022-03-28,102,3,3,2475.0
2023-01-30,102,3,9,7758.0
2023-03-13,102,3,1,865.0
2023-05-15,102,3,7,6055.0
2023-07-24,102,3,10,8650.0
2023-08-21,102,3,14,12110.0
2023-08-28,102,3,14,12110.0
2023-09-25,102,3,6,5190.0
2023-11-20,102,3,1,865.0
2023-11-27,102,3,1,865.0
2024-01-29,102,3,5,4325.0
2024-02-19,102,3,9,7785.0
2024-03-18,102,3,7,6055.0
2024-04-15,102,3,8,6920.0
2024-05-06,102,3,3,3192.63
2024-06-24,102,3,6,5190.0
2024-07-15,102,3,2,1730.0
2024-08-12,102,3,5,5294.6
2024-09-09,102,3,6,5190.0
2020-06-29,102,5,3,1965.0
2020-11-02,102,5,2,1731.82
2020-11-16,102,5,4,2620.0
2021-04-12,102,5,4,2876.0
2021-12-20,102,5,1,865.0
2020-02-10,102,6,2,1160.1799999999998
2020-02-24,102,6,1,640.3
2020-03-09,102,6,2,1182.1799999999998
2020-03-23,102,6,1,597.18
2020-06-29,102,6,2,1310.0
2020-08-31,102,6,3,2003.26
2021-01-25,102,6,1,1426.0
2021-07-26,102,6,1,741.0
2021-10-25,102,6,1,832.25
2022-09-12,102,6,1,908.0
2022-09-19,102,6,2,1816.0
2022-11-07,102,6,1,954.9
2023-01-09,102,6,2,1816.0
2023-02-27,102,6,6,5370.0
2023-03-13,102,6,2,1730.0
2023-04-10,102,6,1,865.0
2023-04-24,102,6,11,9505.4
2023-05-22,102,6,3,2595.0
2023-05-29,102,6,15,12930.0
2023-08-14,102,6,15,12975.0
2023-08-28,102,6,3,2724.0
2023-09-11,102,6,6,5190.0
2023-09-25,102,6,6,5190.0
2023-10-30,102,6,11,9515.0
2023-11-27,102,6,4,3460.0
2024-01-29,102,6,9,7785.0
2024-03-04,102,6,1,908.0
2024-04-01,102,6,1,865.0
2024-04-08,102,6,3,2595.0
2024-05-13,102,6,2,1598.0
2024-06-10,102,6,4,3196.0
2024-07-15,102,6,4,3196.0
2024-08-26,102,6,2,1620.0
2024-09-16,102,6,4,3196.0
2024-09-30,102,6,5,3995.0
2024-10-14,102,6,3,2595.0
2024-10-28,102,6,5,3995.0
2024-11-11,102,6,5,3995.0
2024-11-18,102,6,2,1620.0
2024-11-25,102,6,5,3995.0
2024-12-16,102,6,16,12850.0
2020-10-26,103,2,1,590.0
2021-10-25,103,2,1,800.0
2022-02-14,103,2,1,780.0
2023-03-13,103,2,1,820.0
2024-02-05,103,2,1,870.0
2024-02-26,103,2,2,1740.0
2020-06-01,103,3,1,646.0
2020-07-13,103,3,2,1292.0
2020-07-20,103,3,1,646.0
2020-08-24,103,3,3,1938.0
2020-11-30,103,3,2,1292.0
2021-01-25,103,3,2,1414.0
2021-11-01,103,3,4,3208.0
2022-04-11,103,3,3,2601.0
2023-06-26,103,3,5,4250.0
2023-08-14,103,3,2,1730.0
2020-03-30,103,6,2,1250.0
2020-04-13,103,6,3,1875.0
2020-04-20,103,6,1,625.0
2020-04-27,103,6,2,1250.0
2020-05-11,103,6,3,1950.0
2020-05-25,103,6,5,3125.0
2020-06-22,103,6,5,3125.0
2020-06-29,103,6,5,3125.0
2020-07-06,103,6,1,625.0
2020-07-13,103,6,1,625.0
2020-07-20,103,6,1,625.0
2020-08-03,103,6,4,2525.0
2020-08-24,103,6,10,6250.0
2020-09-07,103,6,1,650.0
2020-09-14,103,6,1,650.0
2021-01-04,103,6,5,3250.0
2021-01-25,103,6,6,4128.0
2021-02-01,103,6,4,2771.0
2021-02-08,103,6,3,2121.0
2021-03-01,103,6,1,650.0
2021-03-15,103,6,5,3535.0
2021-03-22,103,6,1,707.0
2021-04-19,103,6,9,6363.0
2021-04-26,103,6,4,2828.0
2021-05-17,103,6,1,772.02
2021-06-07,103,6,5,3535.0
2021-06-14,103,6,5,3535.0
2021-09-13,103,6,8,5936.0
2021-09-20,103,6,1,803.0
2021-09-27,103,6,9,6678.0
2021-10-25,103,6,20,14840.0
2021-11-22,103,6,20,14840.0
2022-01-31,103,6,2,1606.0
2022-02-14,103,6,7,5194.0
2022-03-07,103,6,13,9646.0
2022-03-14,103,6,4,2968.0
2022-03-28,103,6,19,14098.0
2022-04-04,103,6,24,19272.0
2022-05-23,103,6,1,803.0
2022-07-25,103,6,1,803.0
2022-08-01,103,6,3,2409.0
2022-09-26,103,6,1,947.23
2022-11-14,103,6,3,2670.0
2022-11-28,103,6,6,5340.0
2023-03-13,103,6,15,13425.0
2023-05-15,103,6,8,7160.0
2023-07-03,103,6,6,5370.0
2023-07-31,103,6,5,4475.0
2023-08-21,103,6,2,1953.67
2023-09-11,103,6,6,5370.0
2023-10-16,103,6,8,7160.0
2023-10-23,103,6,1,773.0
2024-01-29,103,6,8,7160.0
2024-03-25,103,6,8,7160.0
2024-04-22,103,6,4,3580.0
2024-05-06,103,6,1,890.0
2024-05-27,103,6,5,4475.0
2024-06-24,103,6,8,7160.0
2024-09-02,103,6,6,5370.0
2024-09-23,103,6,6,5370.0
2024-10-07,103,6,2,1790.0
2024-10-28,103,6,1,890.0
2024-11-04,103,6,5,4475.0
2024-11-11,103,6,10,8950.0
2022-03-07,104,2,2,1640.0
2023-05-29,104,2,1,880.0
2023-06-26,104,2,4,3419.68
2024-01-22,104,2,4,3560.0
2021-03-15,104,3,2,1550.0
2021-06-21,104,3,6,4650.0
2021-07-05,104,3,5,3875.0
2022-04-25,104,3,4,3520.0
2022-07-11,104,3,3,2655.0
2020-03-30,104,6,2,1240.0
2020-06-22,104,6,1,718.78
2020-08-03,104,6,1,620.0
2020-09-07,104,6,1,866.45
2020-09-28,104,6,1,620.0
2020-11-16,104,6,1,792.62
2021-01-18,104,6,3,2175.0
2021-01-25,104,6,6,4350.0
2021-02-01,104,6,3,2100.87
2021-02-08,104,6,3,2175.0
2021-02-15,104,6,1,725.0
2021-03-01,104,6,1,735.0
2021-03-15,104,6,2,1655.74
2021-03-22,104,6,3,2195.0
2021-05-17,104,6,1,735.0
2021-07-26,104,6,1,735.0
2021-08-09,104,6,1,798.0
2021-08-16,104,6,1,735.0
2021-09-20,104,6,6,4536.0
2021-11-22,104,6,1,817.0
2022-01-10,104,6,2,1634.0
2022-02-07,104,6,2,1866.0
2022-02-14,104,6,11,8973.0
2022-02-28,104,6,1,803.0
2022-03-28,104,6,1,890.0
2022-06-27,104,6,2,1606.0
2022-07-11,104,6,1,973.51
2022-08-01,104,6,3,2409.0
2023-02-27,104,6,2,1770.0
2023-03-13,104,6,1,885.0
2023-03-20,104,6,1,885.0
2023-03-27,104,6,1,885.0
2023-08-21,104,6,3,2655.0
2023-08-28,104,6,1,885.0
2023-10-09,104,6,1,885.0
2023-10-23,104,6,1,788.0
2023-11-20,104,6,1,885.0
2024-01-15,104,6,1,885.0
2024-02-19,104,6,2,1770.0
2024-04-01,104,6,1,885.0
2024-04-29,104,6,1,885.0
2024-06-03,104,6,1,885.0
2024-08-12,104,6,2,1770.0
2024-08-19,104,6,1,885.0
2024-08-26,104,6,1,885.0
2024-10-07,104,6,1,885.0
2024-10-21,104,6,2,1770.0
2024-10-28,104,6,1,885.0
2024-11-11,104,6,1,885.0
2024-12-02,104,6,2,1770.0
2024-12-09,104,6,1,885.0
2021-12-20,105,1,1,564.79
2022-05-30,105,1,50,26972.31
2022-06-27,105,1,77,50704.59
2022-09-12,105,1,20,13155.66
2024-02-26,105,2,2,1700.0
2020-04-13,105,3,2,1396.0
2020-05-04,105,3,2,1396.0
2020-06-22,105,3,1,698.0
2020-07-06,105,3,4,2792.0
2020-07-20,105,3,1,698.0
2020-08-10,105,3,2,1396.0
2020-08-17,105,3,8,5584.0
2020-08-24,105,3,13,9074.0
2020-08-31,105,3,3,2094.0
2020-09-14,105,3,3,2094.0
2021-08-09,105,3,3,2412.0
2021-08-16,105,3,4,3226.0
2022-05-09,105,3,3,2715.0
2022-05-16,105,3,3,2715.0
2022-06-20,105,3,5,4525.0
2022-07-04,105,3,4,3620.0
2022-07-25,105,3,2,1710.0
2022-08-29,105,3,3,2715.0
2023-01-09,105,3,9,8190.0
2023-01-30,105,3,10,9100.0
2022-01-31,105,4,2,1760.0
2022-02-14,105,4,2,1760.0
2022-02-21,105,4,5,4400.0
2022-05-16,105,4,4,3520.0
2022-06-20,105,4,16,14080.0
2022-08-22,105,4,10,9300.0
2023-02-06,105,4,12,11160.0
2023-02-27,105,4,5,4650.0
2023-03-06,105,4,11,10230.0
2023-07-31,105,4,10,9300.0
2023-08-21,105,4,10,9300.0
2023-09-11,105,4,5,4650.0
2023-09-25,105,4,14,13020.0
2023-10-09,105,4,20,18600.0
2023-10-23,105,4,10,9300.0
2024-01-01,105,4,4,3720.0
2024-02-26,105,4,5,4650.0
2024-03-04,105,4,5,4650.0
2024-03-11,105,4,12,11160.0
2024-03-25,105,4,16,14880.0
2024-05-13,105,4,10,9300.0
2024-06-24,105,4,14,13020.0
2020-02-17,105,6,2,1302.46
2020-03-30,105,6,1,689.0
2020-08-31,105,6,1,850.0
2020-09-28,105,6,2,1396.0
2020-10-05,105,6,2,1396.0
2020-12-07,105,6,1,775.0
2021-02-15,105,6,2,1550.0
2021-03-29,105,6,3,2325.0
2021-07-19,105,6,23,16836.0
2021-07-26,105,6,40,29280.0
2021-08-02,105,6,1,865.1
2021-09-20,105,6,20,14640.0
2022-01-24,105,6,1,880.0
2022-03-07,105,6,1,855.0
2022-08-15,105,6,1,995.5
2022-09-12,105,6,20,22770.0
2022-09-26,105,6,20,20793.16
2023-02-06,105,6,50,51520.07
2023-10-23,105,6,1,848.0
2021-12-20,106,1,1,599.01
2022-03-21,106,1,50,27122.6
2022-06-27,106,1,31,20737.56
2022-09-26,106,1,15,12840.48
2022-10-24,106,1,3,2594.55
2023-10-23,106,2,1,980.0
2020-01-20,106,3,5,3420.0
2020-02-10,106,3,4,2736.0
2020-05-04,106,3,4,2736.0
2020-06-01,106,3,2,1462.0
2020-07-13,106,3,4,2924.0
2020-07-20,106,3,4,2924.0
2020-08-03,106,3,5,3655.0
2020-08-24,106,3,2,1462.0
2020-09-28,106,3,8,5848.0
2020-11-02,106,3,4,2924.0
2021-01-25,106,3,4,3204.0
2021-02-08,106,3,2,1440.0
2021-02-22,106,3,2,1550.0
2021-03-22,106,3,6,4806.0
2021-03-29,106,3,44,31680.0
2021-04-19,106,3,4,3204.0
2021-04-26,106,3,47,34245.0
2021-06-21,106,3,1,801.0
2021-12-13,106,3,4,3204.0
2022-01-03,106,3,4,3100.0
2022-03-28,106,3,4,3928.0
2022-04-25,106,3,4,3180.0
2022-05-02,106,3,40,31800.0
2022-05-30,106,3,6,5892.0
2022-06-06,106,3,3,2715.0
2022-07-04,106,3,2,1964.0
2022-09-05,106,3,2,1940.0
2022-09-26,106,3,4,3928.0
2022-10-03,106,3,4,3928.0
2022-11-14,106,3,6,5892.0
2023-01-02,106,3,4,3800.0
2023-06-19,106,3,10,8260.0
2023-06-26,106,3,5,4530.0
2023-08-14,106,3,2,1900.0
2023-09-11,106,3,3,2850.0
2023-11-06,106,3,4,3834.42
2023-12-04,106,3,2,1900.0
2024-02-19,106,3,2,1900.0
2024-05-06,106,3,6,5700.0
2024-07-08,106,3,6,5700.0
2020-05-25,106,4,1,922.76
2020-09-21,106,6,1,798.05
2021-05-17,106,6,1,873.87
2021-12-13,106,6,2,1597.9
2023-04-24,106,6,4,3921.6
2023-04-03,107,2,1,1050.0
2020-01-27,107,3,40,22420.0
2020-03-09,107,3,23,14773.0
2020-03-30,107,3,42,24444.0
2020-05-25,107,3,25,14540.96
2020-06-08,107,3,1,740.32
2020-06-29,107,3,1,655.0
2020-07-13,107,3,56,38976.0
2020-09-14,107,3,1,655.0
2020-11-23,107,3,6,4410.0
2021-02-22,107,3,3,2205.0
2021-03-01,107,3,9,6615.0
2021-03-08,107,3,6,4410.0
2021-03-29,107,3,2,1840.22
2021-07-26,107,3,2,1620.0
2021-08-09,107,3,3,2559.0
2021-08-16,107,3,6,4860.0
2021-08-30,107,3,13,10543.0
2021-09-06,107,3,2,1622.0
2021-09-13,107,3,2,1622.0
2021-11-29,107,3,2,1622.0
2022-01-17,107,3,2,1622.0
2022-03-28,107,3,2,1892.0
2022-06-20,107,3,1,1316.71
2022-08-01,107,3,20,18920.0
2022-09-05,107,3,22,20900.0
2022-09-19,107,3,20,18920.0
2022-10-24,107,3,12,11352.0
2023-01-30,107,3,28,26488.0
2023-03-13,107,3,10,9460.0
2023-05-15,107,3,4,3784.0
2023-06-05,107,3,13,12298.0
2023-07-24,107,3,10,9460.0
2023-08-28,107,3,10,9460.0
2023-09-25,107,3,6,5676.0
2023-11-06,107,3,3,2838.0
2023-11-27,107,3,1,946.0
2024-02-19,107,3,9,8514.0
2024-03-18,107,3,4,3784.0
2024-04-15,107,3,8,7568.0
2024-06-24,107,3,10,9460.0
2024-08-12,107,3,6,5676.0
2024-09-09,107,3,6,5676.0
2020-01-20,107,6,1,674.0
2020-01-27,107,6,3,2022.0
2020-02-24,107,6,3,2022.0
2020-03-30,107,6,7,4661.0
2020-04-06,107,6,1,655.0
2020-06-01,107,6,2,1348.0
2020-06-22,107,6,2,1478.0
2020-06-29,107,6,2,1484.0
2020-08-03,107,6,1,742.0
2020-08-24,107,6,1,742.0
2020-09-14,107,6,1,742.0
2020-09-28,107,6,1,742.0
2020-10-05,107,6,1,739.0
2020-11-02,107,6,1,742.0
2020-11-16,107,6,3,2381.52
2021-01-25,107,6,3,2226.0
2021-02-01,107,6,2,1478.0
2021-03-22,107,6,14,10928.0
2021-05-24,107,6,2,1706.0
2021-06-28,107,6,3,2559.0
2021-07-12,107,6,1,853.0
2021-07-19,107,6,2,1868.18
2021-07-26,107,6,2,1706.0
2021-08-23,107,6,2,1622.0
2021-09-20,107,6,1,823.0
2021-09-27,107,6,1,823.0
2021-10-11,107,6,4,3292.0
2021-10-18,107,6,3,2703.0
2021-10-25,107,6,6,5406.0
2022-01-10,107,6,3,2703.0
2022-01-24,107,6,8,7453.87
2022-01-31,107,6,32,28981.87
2022-02-07,107,6,30,26910.0
2022-02-14,107,6,10,9010.0
2022-02-28,107,6,1,901.0
2022-03-28,107,6,6,5676.0
2022-04-11,107,6,19,18153.87
2022-06-06,107,6,2,1802.0
2022-09-26,107,6,1,901.0
2023-01-30,107,6,10,9460.0
2023-02-27,107,6,6,5676.0
2023-03-13,107,6,3,2838.0
2023-03-27,107,6,2,2092.0
2023-04-10,107,6,1,946.0
2023-04-24,107,6,4,3833.0
2023-05-08,107,6,1,995.0
2023-05-15,107,6,6,5725.0
2023-05-22,107,6,3,2838.0
2023-06-19,107,6,1,946.0
2023-06-26,107,6,3,2985.0
2023-07-24,107,6,5,4975.0
2023-08-14,107,6,12,11352.0
2023-08-21,107,6,3,2985.0
2023-09-18,107,6,2,1990.0
2023-09-25,107,6,12,11352.0
2023-10-30,107,6,16,15185.0
2023-11-27,107,6,5,4730.0
2024-01-01,107,6,1,995.0
2024-01-29,107,6,5,4730.0
2024-02-05,107,6,2,1990.0
2024-04-08,107,6,2,1892.0
2024-04-15,107,6,1,995.0
2024-04-29,107,6,5,4828.0
2024-05-13,107,6,1,995.0
2024-05-20,107,6,1,995.0
2024-06-17,107,6,1,946.0
2024-06-24,107,6,1,995.0
2024-07-29,107,6,3,2985.0
2024-08-05,107,6,5,4877.0
2024-08-19,107,6,7,6720.0
2024-09-09,107,6,4,3784.0
2024-09-23,107,6,8,7617.0
2024-10-14,107,6,18,17028.0
2022-09-26,108,1,28,34455.29
2022-10-24,108,1,102,126811.05
2024-02-05,109,6,50,40000.0
2024-03-25,109,6,50,40000.0
2024-04-15,109,6,50,40000.0
2024-09-30,109,6,30,24000.0
2022-06-20,110,2,6,5100.0
2023-11-13,110,2,1,990.0
2024-02-19,110,2,1,830.0
2024-10-14,110,2,1,915.0
2020-06-22,110,6,22,13376.0
2020-07-20,110,6,10,6080.0
2020-08-31,110,6,6,4050.0
2020-09-21,110,6,10,6750.0
2020-11-23,110,6,35,22540.0
2020-11-30,110,6,15,10125.0
2021-10-25,110,6,2,1674.0
2021-11-15,110,6,20,15580.0
2022-06-06,110,6,15,12870.0
2020-08-03,111,3,1,707.0
2020-08-17,111,3,1,707.0
2020-09-07,111,3,1,707.0
2021-03-29,111,3,2,1550.0
2021-04-05,111,3,3,2325.0
2021-04-12,111,3,3,2325.0
2021-05-03,111,3,2,1550.0
2021-05-10,111,3,3,2325.0
2021-05-24,111,3,6,4650.0
2021-06-07,111,3,3,2325.0
2021-06-14,111,3,3,2325.0
2020-07-20,111,6,10,6310.0
2020-07-27,111,6,3,2302.93
2020-11-23,111,6,30,19860.0
2021-04-12,111,6,1,885.91
2021-05-03,111,6,4,3224.0
2021-07-19,111,6,2,1612.0
2021-08-02,111,6,2,1612.0
2020-01-13,112,3,1,1553.35
2022-08-01,112,4,10,14050.0
2022-09-19,112,4,19,27545.0
2022-09-26,112,4,10,14900.0
2022-10-31,112,4,10,14900.0
2022-11-28,112,4,10,14900.0
2023-01-30,112,4,8,11240.0
2023-03-27,112,4,8,11920.0
2023-04-24,112,4,8,11920.0
2023-06-12,112,4,10,14900.0
2023-07-10,112,4,10,14900.0
2023-07-17,112,4,10,14900.0
2023-07-31,112,4,10,14900.0
2023-08-14,112,4,10,14900.0
2023-11-13,112,4,10,14900.0
2023-12-11,112,4,10,14900.0
2024-01-29,112,4,11,16390.0
2024-02-05,112,4,6,8940.0
2024-05-13,112,4,9,13410.0
2024-06-24,112,4,10,14900.0
2024-07-29,112,4,6,8940.0
2024-09-02,112,4,6,8940.0
2024-10-07,112,4,10,14900.0
2024-11-04,112,4,10,14900.0
2024-12-02,112,4,10,14900.0
2022-11-14,113,2,4,6400.0
2023-01-02,113,2,1,1690.0
2023-03-06,113,2,1,1630.0
2023-06-19,113,2,3,4950.0
2023-11-20,113,2,3,4785.0
2024-06-03,113,2,2,2920.0
2024-06-17,113,2,2,2920.0
2024-07-22,113,2,1,1460.0
2024-09-02,113,2,1,1480.0
2024-09-09,113,2,1,1390.0
2024-09-16,113,2,1,1540.0
2024-10-28,113,2,9,13450.0
2024-11-04,113,2,1,1490.0
2024-11-18,113,2,1,1470.0
2020-12-14,113,3,1,1300.0
2021-01-04,113,3,2,2820.0
2021-02-08,113,3,2,2820.0
2021-05-03,113,3,2,2820.0
2020-02-17,113,6,5,5265.0
2020-03-09,113,6,3,2988.0
2020-08-10,113,6,1,996.0
2020-08-17,113,6,1,996.0
2020-09-28,113,6,7,7371.0
2020-10-05,113,6,6,6318.0
2020-11-09,113,6,3,3159.0
2020-11-23,113,6,6,6318.0
2020-12-07,113,6,3,3159.0
2020-12-14,113,6,5,5265.0
2021-01-25,113,6,5,5265.0
2021-03-15,113,6,1,1205.55
2021-06-07,113,6,5,5935.71
2021-06-14,113,6,5,5840.0
2021-06-21,113,6,1,1205.55
2021-07-19,113,6,7,8445.0
2021-08-02,113,6,5,6375.0
2021-08-23,113,6,10,12750.0
2021-09-06,113,6,3,3825.0
2021-09-13,113,6,7,8925.0
2021-09-20,113,6,2,2704.0
2021-09-27,113,6,2,2550.0
2022-01-24,113,6,1,1352.0
2022-01-31,113,6,1,1352.0
2022-02-21,113,6,2,2842.0
2022-03-21,113,6,2,2842.0
2022-05-02,113,6,1,1421.0
2022-05-23,113,6,5,6375.0
2022-08-08,113,6,1,1421.0
2022-09-12,113,6,4,5684.0
2023-02-27,113,6,3,4047.0
2023-04-24,113,6,3,4263.0
2023-05-29,113,6,4,5684.0
2023-08-21,113,6,2,2842.0
2023-09-11,113,6,2,2842.0
2023-09-25,113,6,2,2842.0
2023-12-11,113,6,2,2842.0
2024-01-08,113,6,2,2842.0
2024-01-15,113,6,1,1421.0
2024-01-29,113,6,1,1421.0
2024-02-12,113,6,1,1421.0
2024-02-19,113,6,1,1421.0
2024-03-04,113,6,2,2842.0
2024-03-25,113,6,3,4263.0
2024-04-15,113,6,2,2842.0
2024-04-29,113,6,2,2842.0
2024-05-13,113,6,2,2842.0
2024-05-27,113,6,1,1421.0
2024-07-08,113,6,1,1421.0
2024-07-29,113,6,2,2842.0
2024-08-19,113,6,1,1421.0
2024-09-02,113,6,7,9947.0
2024-09-16,113,6,2,2842.0
2024-09-23,113,6,2,2842.0
2024-10-07,113,6,2,2842.0
2024-10-14,113,6,1,1421.0
2024-10-21,113,6,2,2842.0
2024-11-04,113,6,2,2842.0
2024-12-02,113,6,3,4263.0
2024-12-16,113,6,1,1421.0
2020-09-07,114,3,1,1215.0
2022-01-31,114,4,3,4353.0
